Обява от:,Location,Вид на имота:,Квадратура:,Вид строителство:,Година на строителство:,Степен на завършеност:,Номер на етажа:,Етаж:,Асансьор,price,До ключ,Обзаведен,ТЕЦ,Портиер/Охрана,Газифициран,Локално отопление,Необзаведен,Панорама планина,Саниран,Гараж/Паркомясто,След ремонт,Замяна/Бартер,Лизинг,Камина,Ипотекиран
,"Кръстова Вада, град София, област  София, (Виж Кръстова Вада на картата)
",Двустаен апартамент,68 кв.м,Тухла,,Готов (завършен),3 етаж,,,150000,,,,,,,,,,,,,,,
,"Център, град София, област  София, (Виж Център на картата)
",Тристаен апартамент,136 кв.м,Тухла,2011 г. (годината може да е ориентировъчна),Готов (завършен),7 етаж,Непоследен,,289000,,,,,,,,,,,,,,,
,"Хаджи Димитър, град София, област  София, (Виж Хаджи Димитър на картата)
",Тристаен апартамент,88 кв.м,Панел,1983 г. (годината може да е ориентировъчна),Готов (завършен),2 етаж,Непоследен,1.0,105000,1.0,,,,,,1.0,,,,,,,,
,"Малинова Долина, град София, област  София
			",Двустаен апартамент,72 кв.м,Тухла,2021 г. (годината може да е ориентировъчна),В строеж,5 етаж,Непоследен,1.0,80000,,,,,,,1.0,,,,,,,,
,"Левски, град София, област  София
			",Двустаен апартамент,68.51 кв.м,Тухла,2022 г. (годината може да е ориентировъчна),В строеж,3 етаж,Непоследен,1.0,79900,,,,1.0,,,1.0,,,,,,,,
,"Изток, град София, област  София, (Виж Изток на картата)
",Многостаен апартамент,227 кв.м,Тухла,2021 г. (годината може да е ориентировъчна),Готов (завършен),1 етаж,Партер,,355000,,,,,,,,,,,,,,,
,"Младост 1, град София, област  София, (Виж Младост 1 на картата)
",Тристаен апартамент,60 кв.м,Панел,1994 г. (годината може да е ориентировъчна),Готов (завършен),1 етаж,Непоследен,1.0,110000,1.0,1.0,,,,1.0,,,,,,,,,
http://ihomebg.alo.bg,"Зона Б19, град София, област  София, (Виж Зона Б19 на картата)
",Двустаен апартамент,67 кв.м,Тухла,2023 г. (годината може да е ориентировъчна),Готов (завършен),2 етаж,Непоследен,,83812,,,,,,,,,,,,,,,
http://ihomebg.alo.bg,"Зона Б19, град София, област  София, (Виж Зона Б19 на картата)
",Двустаен апартамент,68 кв.м,Тухла,2023 г. (годината може да е ориентировъчна),В строеж,6 етаж,Непоследен,,90545,,,,,,,,,,,,,,,
http://ihomebg.alo.bg,"Зона Б19, град София, област  София, (Виж Зона Б19 на картата)
",Двустаен апартамент,67 кв.м,Тухла,2023 г. (годината може да е ориентировъчна),В строеж,7 етаж,Последен етаж,,83237,,,1.0,,,,,,,,,,,,
http://ihomebg.alo.bg,"Зона Б19, град София, област  София, (Виж Зона Б19 на картата)
",Двустаен апартамент,66 кв.м,Тухла,2023 г. (годината може да е ориентировъчна),В строеж,7 етаж,Последен етаж,,82100,,,1.0,,,,,,,,,,,,
http://ihomebg.alo.bg,"Зона Б19, град София, област  София, (Виж Зона Б19 на картата)
",Двустаен апартамент,64 кв.м,Тухла,2023 г. (годината може да е ориентировъчна),В строеж,7 етаж,Последен етаж,,79950,,,,,,,,,,,,,,,
http://inacvetkovanedvijimiimoti.alo.bg,"Младост 3, град София, област  София, (Виж Младост 3 на картата)
",Двустаен апартамент,90 кв.м,Тухла,2017 г. (годината може да е ориентировъчна),Готов (завършен),9 етаж,Последен етаж,,138800,,,,,,,,,,,,,,,
http://aldes.alo.bg,"Зона Б19, град София, област  София, (Виж Зона Б19 на картата)
",Двустаен апартамент,68 кв.м,Тухла,2022 г. (годината може да е ориентировъчна),В строеж,4 етаж,Непоследен,,94973,,,,,,,,,,,,,,,
http://aldes.alo.bg,"Зона Б19, град София, област  София, (Виж Зона Б19 на картата)
",Двустаен апартамент,68 кв.м,Тухла,2022 г. (годината може да е ориентировъчна),В строеж,4 етаж,Непоследен,,83673,,,,,,,,,,,,,,,
http://aldes.alo.bg,"Зона Б19, град София, област  София, (Виж Зона Б19 на картата)
",Тристаен апартамент,105 кв.м,Тухла,2022 г. (годината може да е ориентировъчна),В строеж,4 етаж,Непоследен,,129578,,,,,,,,,,,,,,,
http://balkanavista.alo.bg,"Център, град София, област  София, (Виж Център на картата)
",Двустаен апартамент,66 кв.м,Тухла,1940 г. (годината може да е ориентировъчна),Готов (завършен),1 етаж,Партер,,188100,,,1.0,,,,,,1.0,,,,,,
http://balkanavista.alo.bg,"Гео Милев, град София, област  София, (Виж Гео Милев на картата)
",Многостаен апартамент,240 кв.м,Тухла,,Готов (завършен),5 етаж,Непоследен,1.0,240000,,,,,,,,,,,,,,,
http://balkanavista.alo.bg,"Гевгелийски, град София, област  София, (Виж Гевгелийски на картата)
",Мезонет,240 кв.м,Тухла,,Готов (завършен),5 етаж,Непоследен,1.0,240000,,,,,,,,,1.0,,,,,,
http://inacvetkovanedvijimiimoti.alo.bg,"Красно Село, град София, област  София, (Виж Красно Село на картата)
",Тристаен апартамент,93 кв.м,Тухла,1958 г. (годината може да е ориентировъчна),Готов (завършен),2 етаж,Непоследен,,115000,,,1.0,,,,,,,,,,,,
http://suprimmo.alo.bg,"м. Детски град, град София, област  София
			",Двустаен апартамент,80.57 кв.м,Тухла,,,4 етаж,,1.0,114409,,,,,1.0,,,1.0,,,,,,,
http://suprimmo.alo.bg,"м. Детски град, град София, област  София
			",Многостаен апартамент,157.39 кв.м,Тухла,,,4 етаж,,1.0,233347,,,,,1.0,,,1.0,,,,,,,
